time,date,instrument,granularity,open,high,low,close
2026-04-28T12:50:00.000Z,28/4/2026,GOLD,5Min,"4598,915","4599,945","4593,015","4594,445"
2026-04-28T12:45:00.000Z,28/4/2026,GOLD,5Min,"4586,665","4599,345","4584,125","4598,885"
2026-04-28T12:40:00.000Z,28/4/2026,GOLD,5Min,"4583,555","4588,605","4582,575","4586,745"
2026-04-28T12:35:00.000Z,28/4/2026,GOLD,5Min,"4578,785","4585,545","4578,705","4583,645"
2026-04-28T12:30:00.000Z,28/4/2026,GOLD,5Min,"4580,025","4582,035","4570,375","4578,765"
2026-04-28T12:25:00.000Z,28/4/2026,GOLD,5Min,"4577,785","4581,415","4573,485","4580,045"
2026-04-28T12:20:00.000Z,28/4/2026,GOLD,5Min,"4578,855","4597,905","4576,345","4577,795"
2026-04-28T12:15:00.000Z,28/4/2026,GOLD,5Min,"4581,625","4586,745","4577,545","4579,035"
2026-04-28T12:10:00.000Z,28/4/2026,GOLD,5Min,"4569,735","4581,575","4569,695","4581,425"
2026-04-28T12:05:00.000Z,28/4/2026,GOLD,5Min,"4569,035","4573,575","4567,235","4569,965"
2026-04-28T12:00:00.000Z,28/4/2026,GOLD,5Min,"4562,535","4569,995","4554,675","4569,055"
2026-04-28T11:55:00.000Z,28/4/2026,GOLD,5Min,"4559,325","4564,185","4558,145","4562,375"
2026-04-28T11:50:00.000Z,28/4/2026,GOLD,5Min,"4558,905","4563,065","4555,385","4559,305"
2026-04-28T11:45:00.000Z,28/4/2026,GOLD,5Min,"4571,905","4573,925","4558,445","4558,875"
2026-04-28T11:40:00.000Z,28/4/2026,GOLD,5Min,"4569,695","4574,535","4567,965","4571,985"
2026-04-28T11:35:00.000Z,28/4/2026,GOLD,5Min,"4590,685","4591,575","4568,715","4569,575"
2026-04-28T11:30:00.000Z,28/4/2026,GOLD,5Min,"4599,225","4599,715","4588,795","4590,685"
2026-04-28T11:25:00.000Z,28/4/2026,GOLD,5Min,"4601,675","4603,115","4598,155","4599,315"
2026-04-28T11:20:00.000Z,28/4/2026,GOLD,5Min,"4597,215","4604,115","4593,935","4601,705"
2026-04-28T11:15:00.000Z,28/4/2026,GOLD,5Min,"4598,315","4600,375","4595,535","4597,235"
2026-04-28T11:10:00.000Z,28/4/2026,GOLD,5Min,"4601,915","4602,295","4597,655","4598,495"
2026-04-28T11:05:00.000Z,28/4/2026,GOLD,5Min,"4605,375","4606,165","4600,675","4601,895"
2026-04-28T11:00:00.000Z,28/4/2026,GOLD,5Min,"4603,055","4608,655","4601,675","4605,485"
2026-04-28T10:55:00.000Z,28/4/2026,GOLD,5Min,"4609,455","4609,935","4603,115","4603,115"
2026-04-28T10:50:00.000Z,28/4/2026,GOLD,5Min,"4613,395","4614,095","4607,955","4609,415"
2026-04-28T10:45:00.000Z,28/4/2026,GOLD,5Min,"4613,225","4615,495","4610,955","4613,435"
2026-04-28T10:40:00.000Z,28/4/2026,GOLD,5Min,"4614,645","4615,845","4612,685","4613,135"
2026-04-28T10:35:00.000Z,28/4/2026,GOLD,5Min,"4612,335","4615,105","4611,865","4614,675"
2026-04-28T10:30:00.000Z,28/4/2026,GOLD,5Min,"4611,365","4614,855","4610,865","4612,355"
2026-04-28T10:25:00.000Z,28/4/2026,GOLD,5Min,"4612,575","4613,525","4610,765","4611,415"
2026-04-28T10:20:00.000Z,28/4/2026,GOLD,5Min,"4614,425","4616,365","4611,615","4612,575"
2026-04-28T10:15:00.000Z,28/4/2026,GOLD,5Min,"4612,555","4615,585","4610,735","4614,445"
2026-04-28T10:10:00.000Z,28/4/2026,GOLD,5Min,"4609,725","4613,505","4608,945","4612,565"
2026-04-28T10:05:00.000Z,28/4/2026,GOLD,5Min,"4607,565","4611,455","4605,865","4609,845"
2026-04-28T10:00:00.000Z,28/4/2026,GOLD,5Min,"4604,415","4612,175","4604,415","4607,475"
2026-04-28T09:55:00.000Z,28/4/2026,GOLD,5Min,"4611,195","4611,785","4604,505","4604,755"
2026-04-28T09:50:00.000Z,28/4/2026,GOLD,5Min,"4610,295","4612,825","4609,665","4611,175"
2026-04-28T09:45:00.000Z,28/4/2026,GOLD,5Min,"4613,585","4615,145","4608,165","4610,395"
2026-04-28T09:40:00.000Z,28/4/2026,GOLD,5Min,"4610,315","4613,605","4608,015","4613,605"
2026-04-28T09:35:00.000Z,28/4/2026,GOLD,5Min,"4611,805","4614,285","4609,625","4610,495"
2026-04-28T09:30:00.000Z,28/4/2026,GOLD,5Min,"4618,075","4618,975","4610,745","4611,835"
2026-04-28T09:25:00.000Z,28/4/2026,GOLD,5Min,"4616,045","4618,665","4612,885","4618,135"
2026-04-28T09:20:00.000Z,28/4/2026,GOLD,5Min,"4622,005","4622,135","4613,475","4616,065"
2026-04-28T09:15:00.000Z,28/4/2026,GOLD,5Min,"4624,915","4625,635","4621,705","4621,935"
2026-04-28T09:10:00.000Z,28/4/2026,GOLD,5Min,"4627,145","4627,895","4624,035","4625,305"
2026-04-28T09:05:00.000Z,28/4/2026,GOLD,5Min,"4622,515","4627,505","4621,465","4627,125"
2026-04-28T09:00:00.000Z,28/4/2026,GOLD,5Min,"4629,435","4629,875","4621,555","4622,545"
2026-04-28T08:55:00.000Z,28/4/2026,GOLD,5Min,"4627,535","4630,565","4626,615","4629,465"
2026-04-28T08:50:00.000Z,28/4/2026,GOLD,5Min,"4625,855","4629,245","4625,295","4627,355"
2026-04-28T08:45:00.000Z,28/4/2026,GOLD,5Min,"4627,935","4629,135","4625,015","4625,825"
2026-04-28T08:40:00.000Z,28/4/2026,GOLD,5Min,"4628,965","4630,555","4626,755","4628,065"
2026-04-28T08:35:00.000Z,28/4/2026,GOLD,5Min,"4632,525","4632,555","4628,675","4628,965"
2026-04-28T08:30:00.000Z,28/4/2026,GOLD,5Min,"4626,568","4635,285","4626,295","4632,525"
2026-04-28T08:25:00.000Z,28/4/2026,GOLD,5Min,"4621,245","4626,895","4620,215","4626,555"
2026-04-28T08:20:00.000Z,28/4/2026,GOLD,5Min,"4621,745","4623,435","4619,375","4621,195"
2026-04-28T08:15:00.000Z,28/4/2026,GOLD,5Min,"4620,075","4623,605","4618,955","4621,665"
2026-04-28T08:10:00.000Z,28/4/2026,GOLD,5Min,"4621,715","4623,165","4614,535","4620,095"
2026-04-28T08:05:00.000Z,28/4/2026,GOLD,5Min,"4620,035","4624,845","4615,845","4621,645"
2026-04-28T08:00:00.000Z,28/4/2026,GOLD,5Min,"4632,925","4633,445","4617,295","4620,105"
2026-04-28T07:55:00.000Z,28/4/2026,GOLD,5Min,"4626,125","4633,535","4620,355","4633,035"
2026-04-28T07:50:00.000Z,28/4/2026,GOLD,5Min,"4627,935","4628,075","4623,245","4626,175"
2026-04-28T07:45:00.000Z,28/4/2026,GOLD,5Min,"4629,245","4629,315","4626,045","4628,085"
2026-04-28T07:40:00.000Z,28/4/2026,GOLD,5Min,"4627,625","4633,355","4626,875","4629,225"
2026-04-28T07:35:00.000Z,28/4/2026,GOLD,5Min,"4626,575","4630,195","4625,755","4627,645"
2026-04-28T07:30:00.000Z,28/4/2026,GOLD,5Min,"4629,545","4635,115","4625,875","4626,595"
2026-04-28T07:25:00.000Z,28/4/2026,GOLD,5Min,"4629,645","4630,795","4627,085","4629,545"
2026-04-28T07:20:00.000Z,28/4/2026,GOLD,5Min,"4632,645","4633,735","4628,065","4629,615"
2026-04-28T07:15:00.000Z,28/4/2026,GOLD,5Min,"4633,955","4634,705","4630,345","4632,545"
2026-04-28T07:10:00.000Z,28/4/2026,GOLD,5Min,"4633,655","4636,195","4632,035","4634,045"
2026-04-28T07:05:00.000Z,28/4/2026,GOLD,5Min,"4638,815","4639,195","4632,145","4633,685"
2026-04-28T07:00:00.000Z,28/4/2026,GOLD,5Min,"4628,655","4639,075","4627,025","4638,755"
2026-04-28T06:55:00.000Z,28/4/2026,GOLD,5Min,"4626,275","4631,665","4625,235","4628,715"
2026-04-28T06:50:00.000Z,28/4/2026,GOLD,5Min,"4625,445","4631,145","4623,145","4626,315"
2026-04-28T06:45:00.000Z,28/4/2026,GOLD,5Min,"4629,615","4631,515","4623,505","4625,395"
2026-04-28T06:40:00.000Z,28/4/2026,GOLD,5Min,"4631,545","4634,545","4628,345","4629,595"
2026-04-28T06:35:00.000Z,28/4/2026,GOLD,5Min,"4629,565","4631,585","4625,205","4631,565"
2026-04-28T06:30:00.000Z,28/4/2026,GOLD,5Min,"4631,385","4634,255","4628,175","4629,525"
2026-04-28T06:25:00.000Z,28/4/2026,GOLD,5Min,"4625,835","4632,275","4623,715","4631,435"
2026-04-28T06:20:00.000Z,28/4/2026,GOLD,5Min,"4633,675","4633,675","4623,215","4625,855"
2026-04-28T06:15:00.000Z,28/4/2026,GOLD,5Min,"4640,395","4640,935","4632,755","4633,725"
2026-04-28T06:10:00.000Z,28/4/2026,GOLD,5Min,"4639,945","4641,715","4637,595","4640,415"
2026-04-28T06:05:00.000Z,28/4/2026,GOLD,5Min,"4634,045","4642,785","4634,015","4639,925"
2026-04-28T06:00:00.000Z,28/4/2026,GOLD,5Min,"4631,805","4634,055","4625,745","4634,015"
2026-04-28T05:55:00.000Z,28/4/2026,GOLD,5Min,"4631,595","4634,195","4631,355","4631,795"
2026-04-28T05:50:00.000Z,28/4/2026,GOLD,5Min,"4627,615","4631,765","4626,358","4631,595"
2026-04-28T05:45:00.000Z,28/4/2026,GOLD,5Min,"4624,455","4630,205","4623,618","4627,545"
2026-04-28T05:40:00.000Z,28/4/2026,GOLD,5Min,"4637,625","4637,625","4623,948","4624,395"
2026-04-28T05:35:00.000Z,28/4/2026,GOLD,5Min,"4644,285","4644,335","4637,065","4637,795"
2026-04-28T05:30:00.000Z,28/4/2026,GOLD,5Min,"4657,995","4658,405","4642,545","4644,265"
2026-04-28T05:25:00.000Z,28/4/2026,GOLD,5Min,"4658,755","4659,085","4656,525","4658,075"
2026-04-28T05:20:00.000Z,28/4/2026,GOLD,5Min,"4654,915","4659,355","4654,915","4658,685"
2026-04-28T05:15:00.000Z,28/4/2026,GOLD,5Min,"4652,155","4655,255","4650,895","4654,955"
2026-04-28T05:10:00.000Z,28/4/2026,GOLD,5Min,"4653,855","4654,835","4648,685","4652,145"
2026-04-28T05:05:00.000Z,28/4/2026,GOLD,5Min,"4663,065","4663,255","4648,515","4653,775"
2026-04-28T05:00:00.000Z,28/4/2026,GOLD,5Min,"4667,505","4667,835","4661,468","4663,045"
2026-04-28T04:55:00.000Z,28/4/2026,GOLD,5Min,"4667,735","4668,435","4666,965","4667,485"
2026-04-28T04:50:00.000Z,28/4/2026,GOLD,5Min,"4667,195","4669,455","4667,015","4667,765"
2026-04-28T04:45:00.000Z,28/4/2026,GOLD,5Min,"4669,565","4669,755","4667,075","4667,348"
2026-04-28T04:40:00.000Z,28/4/2026,GOLD,5Min,"4668,675","4669,705","4667,185","4669,615"
2026-04-28T04:35:00.000Z,28/4/2026,GOLD,5Min,"4668,445","4668,915","4667,245","4668,715"
2026-04-28T04:30:00.000Z,28/4/2026,GOLD,5Min,"4667,285","4668,835","4666,608","4668,425"
2026-04-28T04:25:00.000Z,28/4/2026,GOLD,5Min,"4666,695","4667,595","4666,518","4667,305"
2026-04-28T04:20:00.000Z,28/4/2026,GOLD,5Min,"4668,095","4668,285","4666,135","4666,745"
2026-04-28T04:15:00.000Z,28/4/2026,GOLD,5Min,"4669,415","4669,585","4668,275","4668,335"
2026-04-28T04:10:00.000Z,28/4/2026,GOLD,5Min,"4667,555","4669,515","4667,158","4669,475"
2026-04-28T04:05:00.000Z,28/4/2026,GOLD,5Min,"4667,765","4668,685","4666,945","4667,535"
2026-04-28T04:00:00.000Z,28/4/2026,GOLD,5Min,"4670,715","4670,995","4666,545","4667,785"
2026-04-28T03:55:00.000Z,28/4/2026,GOLD,5Min,"4669,405","4671,525","4669,075","4670,765"
2026-04-28T03:50:00.000Z,28/4/2026,GOLD,5Min,"4671,385","4671,665","4669,395","4669,475"
2026-04-28T03:45:00.000Z,28/4/2026,GOLD,5Min,"4671,735","4672,475","4671,175","4671,355"
2026-04-28T03:40:00.000Z,28/4/2026,GOLD,5Min,"4673,035","4673,765","4671,558","4671,785"
2026-04-28T03:35:00.000Z,28/4/2026,GOLD,5Min,"4672,175","4673,775","4671,645","4673,075"
2026-04-28T03:30:00.000Z,28/4/2026,GOLD,5Min,"4674,745","4675,175","4671,535","4672,195"
2026-04-28T03:25:00.000Z,28/4/2026,GOLD,5Min,"4672,655","4675,675","4671,245","4674,665"
2026-04-28T03:20:00.000Z,28/4/2026,GOLD,5Min,"4673,025","4674,805","4671,955","4672,635"
2026-04-28T03:15:00.000Z,28/4/2026,GOLD,5Min,"4672,655","4673,495","4671,085","4672,995"
2026-04-28T03:10:00.000Z,28/4/2026,GOLD,5Min,"4672,465","4673,928","4672,035","4672,615"
2026-04-28T03:05:00.000Z,28/4/2026,GOLD,5Min,"4670,735","4672,995","4670,235","4672,495"
2026-04-28T03:00:00.000Z,28/4/2026,GOLD,5Min,"4668,735","4671,825","4668,115","4670,785"
2026-04-28T02:55:00.000Z,28/4/2026,GOLD,5Min,"4670,375","4670,375","4666,215","4668,825"
2026-04-28T02:50:00.000Z,28/4/2026,GOLD,5Min,"4670,025","4670,615","4668,225","4670,415"
2026-04-28T02:45:00.000Z,28/4/2026,GOLD,5Min,"4670,925","4671,225","4668,475","4670,055"
2026-04-28T02:40:00.000Z,28/4/2026,GOLD,5Min,"4671,005","4673,025","4670,495","4670,955"
2026-04-28T02:35:00.000Z,28/4/2026,GOLD,5Min,"4673,375","4673,735","4670,675","4671,085"
2026-04-28T02:30:00.000Z,28/4/2026,GOLD,5Min,"4675,385","4675,445","4671,195","4673,405"
2026-04-28T02:25:00.000Z,28/4/2026,GOLD,5Min,"4675,335","4677,245","4674,335","4675,345"
2026-04-28T02:20:00.000Z,28/4/2026,GOLD,5Min,"4677,775","4679,305","4675,065","4675,135"
2026-04-28T02:15:00.000Z,28/4/2026,GOLD,5Min,"4677,185","4679,625","4676,915","4677,815"
2026-04-28T02:10:00.000Z,28/4/2026,GOLD,5Min,"4674,975","4677,645","4673,935","4677,175"
2026-04-28T02:05:00.000Z,28/4/2026,GOLD,5Min,"4672,255","4676,365","4672,125","4674,915"
2026-04-28T02:00:00.000Z,28/4/2026,GOLD,5Min,"4670,295","4673,255","4666,065","4672,435"
2026-04-28T01:55:00.000Z,28/4/2026,GOLD,5Min,"4680,715","4680,925","4669,045","4670,345"
2026-04-28T01:50:00.000Z,28/4/2026,GOLD,5Min,"4684,725","4685,505","4680,575","4680,745"
2026-04-28T01:45:00.000Z,28/4/2026,GOLD,5Min,"4687,215","4687,555","4684,755","4684,905"
2026-04-28T01:40:00.000Z,28/4/2026,GOLD,5Min,"4690,275","4691,375","4686,805","4687,185"
2026-04-28T01:35:00.000Z,28/4/2026,GOLD,5Min,"4684,225","4690,205","4684,225","4690,205"
2026-04-28T01:30:00.000Z,28/4/2026,GOLD,5Min,"4687,435","4687,655","4683,745","4684,175"
2026-04-28T01:25:00.000Z,28/4/2026,GOLD,5Min,"4689,225","4689,605","4686,655","4687,405"
2026-04-28T01:20:00.000Z,28/4/2026,GOLD,5Min,"4688,965","4690,565","4686,195","4689,195"
2026-04-28T01:15:00.000Z,28/4/2026,GOLD,5Min,"4687,365","4689,365","4685,475","4689,115"
2026-04-28T01:10:00.000Z,28/4/2026,GOLD,5Min,"4688,745","4690,715","4686,955","4687,805"
2026-04-28T01:05:00.000Z,28/4/2026,GOLD,5Min,"4689,195","4690,485","4686,285","4688,765"
2026-04-28T01:00:00.000Z,28/4/2026,GOLD,5Min,"4690,295","4690,685","4684,305","4689,245"
2026-04-28T00:55:00.000Z,28/4/2026,GOLD,5Min,"4692,975","4693,405","4690,105","4690,275"
2026-04-28T00:50:00.000Z,28/4/2026,GOLD,5Min,"4693,615","4693,925","4692,135","4692,955"
2026-04-28T00:45:00.000Z,28/4/2026,GOLD,5Min,"4693,505","4694,435","4692,245","4693,715"
2026-04-28T00:40:00.000Z,28/4/2026,GOLD,5Min,"4691,785","4694,375","4691,525","4693,475"
2026-04-28T00:35:00.000Z,28/4/2026,GOLD,5Min,"4692,975","4694,455","4691,655","4691,685"
2026-04-28T00:30:00.000Z,28/4/2026,GOLD,5Min,"4694,745","4695,085","4692,325","4692,935"
2026-04-28T00:25:00.000Z,28/4/2026,GOLD,5Min,"4696,745","4697,585","4691,915","4694,755"
2026-04-28T00:20:00.000Z,28/4/2026,GOLD,5Min,"4696,795","4697,395","4695,325","4696,705"
2026-04-28T00:15:00.000Z,28/4/2026,GOLD,5Min,"4697,685","4699,375","4696,325","4696,755"
2026-04-28T00:10:00.000Z,28/4/2026,GOLD,5Min,"4699,985","4700,995","4697,595","4697,705"
2026-04-28T00:05:00.000Z,28/4/2026,GOLD,5Min,"4696,745","4701,015","4696,555","4699,935"
2026-04-28T00:00:00.000Z,28/4/2026,GOLD,5Min,"4691,855","4697,175","4691,445","4696,775"
2026-04-27T23:55:00.000Z,27/4/2026,GOLD,5Min,"4694,495","4694,495","4691,705","4691,705"
2026-04-27T23:50:00.000Z,27/4/2026,GOLD,5Min,"4694,345","4694,795","4693,565","4694,465"
2026-04-27T23:45:00.000Z,27/4/2026,GOLD,5Min,"4694,115","4694,895","4693,115","4694,415"
2026-04-27T23:40:00.000Z,27/4/2026,GOLD,5Min,"4693,375","4694,205","4691,605","4694,095"
2026-04-27T23:35:00.000Z,27/4/2026,GOLD,5Min,"4691,875","4694,195","4691,875","4693,345"
2026-04-27T23:30:00.000Z,27/4/2026,GOLD,5Min,"4690,545","4692,095","4690,235","4691,795"
2026-04-27T23:25:00.000Z,27/4/2026,GOLD,5Min,"4690,515","4691,485","4689,915","4690,495"
2026-04-27T23:20:00.000Z,27/4/2026,GOLD,5Min,"4690,795","4691,045","4689,655","4690,585"
2026-04-27T23:15:00.000Z,27/4/2026,GOLD,5Min,"4689,595","4691,205","4689,228","4690,775"
2026-04-27T23:10:00.000Z,27/4/2026,GOLD,5Min,"4687,675","4689,735","4687,035","4689,635"
2026-04-27T23:05:00.000Z,27/4/2026,GOLD,5Min,"4688,175","4688,175","4686,815","4687,715"
2026-04-27T23:00:00.000Z,27/4/2026,GOLD,5Min,"4687,448","4689,058","4686,785","4688,065"
2026-04-27T22:55:00.000Z,27/4/2026,GOLD,5Min,"4687,205","4687,715","4686,605","4687,455"
2026-04-27T22:50:00.000Z,27/4/2026,GOLD,5Min,"4686,595","4687,475","4686,145","4687,185"
2026-04-27T22:45:00.000Z,27/4/2026,GOLD,5Min,"4687,055","4687,285","4685,925","4686,705"
2026-04-27T22:40:00.000Z,27/4/2026,GOLD,5Min,"4687,885","4688,625","4685,995","4687,025"
2026-04-27T22:35:00.000Z,27/4/2026,GOLD,5Min,"4688,725","4688,725","4686,675","4687,915"
2026-04-27T22:30:00.000Z,27/4/2026,GOLD,5Min,"4688,785","4689,565","4688,315","4688,595"
2026-04-27T22:25:00.000Z,27/4/2026,GOLD,5Min,"4687,185","4689,155","4687,155","4688,745"
2026-04-27T22:20:00.000Z,27/4/2026,GOLD,5Min,"4688,085","4688,185","4686,645","4687,155"
2026-04-27T22:15:00.000Z,27/4/2026,GOLD,5Min,"4688,975","4689,685","4687,045","4688,115"
2026-04-27T22:10:00.000Z,27/4/2026,GOLD,5Min,"4688,745","4690,955","4688,325","4689,055"
2026-04-27T22:05:00.000Z,27/4/2026,GOLD,5Min,"4682,185","4689,235","4682,125","4688,715"
2026-04-27T22:00:00.000Z,27/4/2026,GOLD,5Min,"4681,698","4686,275","4681,175","4682,175"
2026-04-27T21:55:00.000Z,27/4/2026,GOLD,5Min,"4680,565","4680,565","4680,565","4680,565"
2026-04-27T21:50:00.000Z,27/4/2026,GOLD,5Min,"4680,565","4680,565","4680,565","4680,565"
2026-04-27T21:45:00.000Z,27/4/2026,GOLD,5Min,"4680,565","4680,565","4680,565","4680,565"
2026-04-27T21:40:00.000Z,27/4/2026,GOLD,5Min,"4680,565","4680,565","4680,565","4680,565"
2026-04-27T21:35:00.000Z,27/4/2026,GOLD,5Min,"4680,565","4680,565","4680,565","4680,565"
2026-04-27T21:30:00.000Z,27/4/2026,GOLD,5Min,"4680,565","4680,565","4680,565","4680,565"
2026-04-27T21:25:00.000Z,27/4/2026,GOLD,5Min,"4680,565","4680,565","4680,565","4680,565"
2026-04-27T21:20:00.000Z,27/4/2026,GOLD,5Min,"4680,565","4680,565","4680,565","4680,565"
2026-04-27T21:15:00.000Z,27/4/2026,GOLD,5Min,"4680,565","4680,565","4680,565","4680,565"
2026-04-27T21:10:00.000Z,27/4/2026,GOLD,5Min,"4680,565","4680,565","4680,565","4680,565"
2026-04-27T21:05:00.000Z,27/4/2026,GOLD,5Min,"4680,565","4680,565","4680,565","4680,565"
2026-04-27T21:00:00.000Z,27/4/2026,GOLD,5Min,"4680,565","4680,565","4680,565","4680,565"
2026-04-27T20:55:00.000Z,27/4/2026,GOLD,5Min,"4678,865","4682,315","4678,555","4680,565"
2026-04-27T20:50:00.000Z,27/4/2026,GOLD,5Min,"4679,715","4679,875","4678,185","4678,915"
2026-04-27T20:45:00.000Z,27/4/2026,GOLD,5Min,"4679,955","4680,335","4679,025","4679,745"
2026-04-27T20:40:00.000Z,27/4/2026,GOLD,5Min,"4679,425","4680,165","4678,935","4679,975"
2026-04-27T20:35:00.000Z,27/4/2026,GOLD,5Min,"4679,065","4680,005","4678,905","4679,425"
2026-04-27T20:30:00.000Z,27/4/2026,GOLD,5Min,"4679,695","4680,315","4678,525","4679,045"
2026-04-27T20:25:00.000Z,27/4/2026,GOLD,5Min,"4678,885","4680,595","4678,835","4679,585"
2026-04-27T20:20:00.000Z,27/4/2026,GOLD,5Min,"4679,215","4679,415","4678,375","4678,945"
2026-04-27T20:15:00.000Z,27/4/2026,GOLD,5Min,"4678,955","4679,585","4678,895","4679,215"
2026-04-27T20:10:00.000Z,27/4/2026,GOLD,5Min,"4679,155","4679,275","4678,455","4678,995"
2026-04-27T20:05:00.000Z,27/4/2026,GOLD,5Min,"4678,915","4679,015","4677,175","4678,855"
2026-04-27T20:00:00.000Z,27/4/2026,GOLD,5Min,"4680,665","4681,245","4678,275","4678,915"
2026-04-27T19:55:00.000Z,27/4/2026,GOLD,5Min,"4679,705","4680,905","4678,845","4680,695"
2026-04-27T19:50:00.000Z,27/4/2026,GOLD,5Min,"4680,815","4681,075","4678,975","4679,705"
2026-04-27T19:45:00.000Z,27/4/2026,GOLD,5Min,"4679,805","4681,165","4678,215","4680,815"
2026-04-27T19:40:00.000Z,27/4/2026,GOLD,5Min,"4677,345","4679,915","4677,265","4679,745"
2026-04-27T19:35:00.000Z,27/4/2026,GOLD,5Min,"4678,785","4678,895","4676,485","4677,345"
2026-04-27T19:30:00.000Z,27/4/2026,GOLD,5Min,"4682,175","4682,275","4678,195","4678,755"
2026-04-27T19:25:00.000Z,27/4/2026,GOLD,5Min,"4682,405","4682,465","4680,725","4682,065"
2026-04-27T19:20:00.000Z,27/4/2026,GOLD,5Min,"4681,495","4682,505","4680,905","4682,355"
2026-04-27T19:15:00.000Z,27/4/2026,GOLD,5Min,"4680,095","4681,785","4679,625","4681,525"
2026-04-27T19:10:00.000Z,27/4/2026,GOLD,5Min,"4679,135","4680,725","4678,725","4680,105"
2026-04-27T19:05:00.000Z,27/4/2026,GOLD,5Min,"4678,885","4680,165","4678,705","4679,175"
2026-04-27T19:00:00.000Z,27/4/2026,GOLD,5Min,"4680,445","4681,045","4678,295","4678,875"
2026-04-27T18:55:00.000Z,27/4/2026,GOLD,5Min,"4683,405","4683,625","4680,465","4680,465"
2026-04-27T18:50:00.000Z,27/4/2026,GOLD,5Min,"4683,425","4684,885","4683,145","4683,485"
2026-04-27T18:45:00.000Z,27/4/2026,GOLD,5Min,"4682,665","4683,975","4681,375","4683,455"
2026-04-27T18:40:00.000Z,27/4/2026,GOLD,5Min,"4683,015","4685,225","4682,575","4682,685"
2026-04-27T18:35:00.000Z,27/4/2026,GOLD,5Min,"4683,075","4683,995","4682,345","4683,035"
2026-04-27T18:30:00.000Z,27/4/2026,GOLD,5Min,"4683,875","4684,085","4682,885","4683,055"
2026-04-27T18:25:00.000Z,27/4/2026,GOLD,5Min,"4683,925","4685,325","4683,135","4683,905"
2026-04-27T18:20:00.000Z,27/4/2026,GOLD,5Min,"4681,655","4684,385","4681,465","4683,945"
2026-04-27T18:15:00.000Z,27/4/2026,GOLD,5Min,"4681,195","4682,445","4680,425","4681,585"
2026-04-27T18:10:00.000Z,27/4/2026,GOLD,5Min,"4681,715","4682,605","4680,595","4681,295"
2026-04-27T18:05:00.000Z,27/4/2026,GOLD,5Min,"4680,245","4682,055","4678,765","4681,755"
2026-04-27T18:00:00.000Z,27/4/2026,GOLD,5Min,"4682,035","4682,035","4679,945","4680,225"
2026-04-27T17:55:00.000Z,27/4/2026,GOLD,5Min,"4681,725","4683,645","4681,725","4682,015"
2026-04-27T17:50:00.000Z,27/4/2026,GOLD,5Min,"4681,915","4683,155","4681,295","4681,685"
2026-04-27T17:45:00.000Z,27/4/2026,GOLD,5Min,"4682,975","4684,285","4680,855","4681,985"
2026-04-27T17:40:00.000Z,27/4/2026,GOLD,5Min,"4680,625","4683,095","4680,155","4682,975"
2026-04-27T17:35:00.000Z,27/4/2026,GOLD,5Min,"4684,885","4685,935","4679,785","4680,305"
2026-04-27T17:30:00.000Z,27/4/2026,GOLD,5Min,"4679,835","4685,435","4679,275","4684,855"
2026-04-27T17:25:00.000Z,27/4/2026,GOLD,5Min,"4674,245","4679,815","4674,245","4679,625"
2026-04-27T17:20:00.000Z,27/4/2026,GOLD,5Min,"4671,265","4676,805","4669,885","4674,255"
2026-04-27T17:15:00.000Z,27/4/2026,GOLD,5Min,"4673,575","4674,355","4668,115","4671,265"
2026-04-27T17:10:00.000Z,27/4/2026,GOLD,5Min,"4673,315","4674,695","4671,525","4673,575"
2026-04-27T17:05:00.000Z,27/4/2026,GOLD,5Min,"4673,985","4675,275","4672,875","4673,215"
2026-04-27T17:00:00.000Z,27/4/2026,GOLD,5Min,"4676,525","4678,375","4673,725","4673,985"
2026-04-27T16:55:00.000Z,27/4/2026,GOLD,5Min,"4676,375","4677,365","4675,615","4676,525"
2026-04-27T16:50:00.000Z,27/4/2026,GOLD,5Min,"4675,755","4677,545","4674,925","4676,355"
2026-04-27T16:45:00.000Z,27/4/2026,GOLD,5Min,"4674,655","4677,905","4674,545","4675,755"
2026-04-27T16:40:00.000Z,27/4/2026,GOLD,5Min,"4677,465","4677,505","4674,165","4674,655"
2026-04-27T16:35:00.000Z,27/4/2026,GOLD,5Min,"4677,855","4679,325","4676,935","4677,465"
2026-04-27T16:30:00.000Z,27/4/2026,GOLD,5Min,"4676,195","4678,955","4675,845","4677,775"
2026-04-27T16:25:00.000Z,27/4/2026,GOLD,5Min,"4675,585","4676,215","4673,565","4676,175"
2026-04-27T16:20:00.000Z,27/4/2026,GOLD,5Min,"4676,805","4677,255","4674,545","4675,555"
